,time,axial_force,vibration1,vibration2,vibration_x,vibration_y,force_z,tool_wear,ACTION_CODE,RUL
288,12672,-107.66,-0.559,-0.3078,-0.559,-0.3078,-107.66,0.182651662,0,0.079988942
289,12716,150.73,5.4545,5.5837,5.4545,5.5837,150.73,0.182774498,0,0.079866106
290,12760,136.37,3.9921,4.0968,3.9921,4.0968,136.37,0.182900046,0,0.079740558
291,12804,222.5,-5.7777,-5.7173,-5.7777,-5.7173,222.5,0.183028388,0,0.079612216
292,12848,136.37,3.3798,3.6123,3.3798,3.6123,136.37,0.183159598,0,0.079481006
293,12892,50.242,3.0174,3.1966,3.0174,3.1966,50.242,0.183293748,0,0.079346856
294,12936,322.98,4.3423,4.6925,4.3423,4.6925,322.98,0.183430898,0,0.079209706
295,12980,193.79,-6.8989,-6.7248,-6.8989,-6.7248,193.79,0.183571098,0,0.079069506
296,13024,351.69,4.9379,5.2123,4.9379,5.2123,351.69,0.183714391,0,0.078926213
297,13068,150.73,0.4446,0.6997,0.4446,0.6997,150.73,0.183860806,0,0.078779798
298,13112,466.53,2.3594,2.7655,2.3594,2.7655,466.53,0.184010361,0,0.078630243
299,13156,265.56,3.6875,4.0615,3.6875,4.0615,265.56,0.184163062,0,0.078477542
300,13200,93.306,-3.1863,-3.0199,-3.1863,-3.0199,93.306,0.184318906,0,0.078321698
301,13244,-93.306,4.6064,5.0793,4.6064,5.0793,-93.306,0.184477876,0,0.078162728
302,13288,50.242,3.9266,4.269,3.9266,4.269,50.242,0.184639944,0,0.07800066
303,13332,-7.1774,3.5712,4.0711,3.5712,4.0711,-7.1774,0.184805074,0,0.07783553
304,13376,93.306,10.7,11.155,10.7,11.155,93.306,0.184973219,0,0.077667385
305,13420,-409.11,7.296,7.4798,7.296,7.4798,-409.11,0.185144323,0,0.077496281
306,13464,193.79,-3.5025,-3.1998,-3.5025,-3.1998,193.79,0.185318326,0,0.077322278
307,13508,-7.1774,0.4903,0.8482,0.4903,0.8482,-7.1774,0.185495157,0,0.077145447
308,13552,107.66,1.1174,1.5273,1.1174,1.5273,107.66,0.185674744,0,0.07696586
309,13596,236.85,0.1632,0.4183,0.1632,0.4183,236.85,0.18585701,0,0.076783594
310,13640,35.887,-5.2103,-5.1718,-5.2103,-5.1718,35.887,0.186041877,0,0.076598727
311,13684,-100.48,-6.6708,-6.5924,-6.6708,-6.5924,-100.48,0.186227507,0,0.076413097
312,13728,215.32,9.4659,9.7936,9.4659,9.7936,215.32,0.186417305,0,0.076223299
313,13772,57.419,-5.709,-5.7231,-5.709,-5.7231,57.419,0.186609461,0,0.076031143
314,13816,-200.97,5.8773,5.8831,5.8773,5.8831,-200.97,0.186803884,0,0.07583672
315,13860,-172.26,4.6565,5.0626,4.6565,5.0626,-172.26,0.187000485,0,0.075640119
316,13904,-114.84,-8.1095,-8.1095,-8.1095,-8.1095,-114.84,0.187199191,0,0.075441413
317,13948,0,4.0865,4.4605,4.0865,4.4605,0,0.187399953,0,0.075240651
318,13992,71.774,2.5078,2.5791,2.5078,2.5791,71.774,0.187602749,0,0.075037855
319,14036,57.419,3.2737,3.4748,3.2737,3.4748,57.419,0.18780757,0,0.074833034
320,14080,229.68,-0.7627,-0.6914,-0.7627,-0.6914,229.68,0.188014425,0,0.074626179
321,14124,287.1,4.447,4.3699,4.447,4.3699,287.1,0.188223333,0,0.074417271
322,14168,-387.58,5.4609,5.8779,5.4609,5.8779,-387.58,0.18843432,0,0.074206284
323,14212,100.48,3.2647,3.5333,3.2647,3.5333,100.48,0.188647415,0,0.073993189
324,14256,373.22,0.1883,0.2429,0.1883,0.2429,373.22,0.188862648,0,0.073777956
325,14300,172.26,-3.7524,-3.807,-3.7524,-3.807,172.26,0.189080047,0,0.073560557
326,14344,143.55,5.5727,5.5714,5.5727,5.5714,143.55,0.189299635,0,0.073340969
327,14388,-172.26,3.0868,3.2737,3.0868,3.2737,-172.26,0.189521432,0,0.073119172
328,14432,-14.355,6.0161,6.4511,6.0161,6.4511,-14.355,0.189745448,0,0.072895156
329,14476,416.29,2.7732,2.8252,2.7732,2.8252,416.29,0.189971683,0,0.072668921
330,14520,-143.55,-1.4348,-1.2819,-1.4348,-1.2819,-143.55,0.19020013,0,0.072440474
331,14564,157.9,3.8225,4.1135,3.8225,4.1135,157.9,0.19043077,0,0.072209834
332,14608,200.97,0.6959,0.7685,0.6959,0.7685,200.97,0.190663572,0,0.071977032
333,14652,287.1,4.35,4.677,4.35,4.677,287.1,0.190898496,0,0.071742108
334,14696,315.81,3.6895,3.9176,3.6895,3.9176,315.81,0.191135487,0,0.071505117
335,14740,14.355,5.0079,5.4372,5.0079,5.4372,14.355,0.191374483,0,0.071266121
336,14784,229.68,-1.4046,-1.1938,-1.4046,-1.1938,229.68,0.191615407,0,0.071025197
337,14828,71.774,-0.6233,-0.4382,-0.6233,-0.4382,71.774,0.191858172,0,0.070782432
338,14872,172.26,0.1002,0.124,0.1002,0.124,172.26,0.192102683,0,0.070537921
339,14916,86.129,-6.7055,-6.5552,-6.7055,-6.5552,86.129,0.192348833,0,0.070291771
340,14960,689.03,0.2493,0.3662,0.2493,0.3662,689.03,0.192596506,0,0.070044098
341,15004,-86.129,0.2197,0.5661,0.2197,0.5661,-86.129,0.192845579,0,0.069795025
342,15048,531.13,-6.0232,-5.9801,-6.0232,-5.9801,531.13,0.19309592,0,0.069544684
343,15092,28.71,2.8336,2.6775,2.8336,2.6775,28.71,0.193347394,0,0.06929321
344,15136,272.74,4.208,4.1251,4.208,4.1251,272.74,0.193599857,0,0.069040747
345,15180,114.84,1.8467,2.2206,1.8467,2.2206,114.84,0.193853163,0,0.068787441
346,15224,272.74,2.894,3.1587,2.894,3.1587,272.74,0.194107164,0,0.06853344
347,15268,272.74,3.5397,3.8443,3.5397,3.8443,272.74,0.194361709,0,0.068278895
348,15312,0,-0.0585,0.2583,-0.0585,0.2583,0,0.194616642,0,0.068023962
349,15356,401.93,5.105,5.3151,5.105,5.3151,401.93,0.194871816,0,0.067768788
350,15400,7.1774,4.4033,4.5839,4.4033,4.5839,7.1774,0.195122446,0,0.067518158
351,15444,-35.887,4.6661,5.0516,4.6661,5.0516,-35.887,0.195377662,0,0.067262942
352,15488,179.43,-2.2932,-2.1859,-2.2932,-2.1859,179.43,0.195632675,0,0.067007929
353,15532,193.79,-3.7691,-3.5359,-3.7691,-3.5359,193.79,0.195887338,0,0.066753266
354,15576,-380.4,3.8424,3.6978,3.8424,3.6978,-380.4,0.196141484,0,0.06649912
355,15620,-107.66,4.2883,4.517,4.2883,4.517,-107.66,0.196394964,0,0.06624564
356,15664,337.34,-1.2812,-1.1373,-1.2812,-1.1373,337.34,0.196647625,0,0.065992979
357,15708,107.66,-0.4009,-0.2519,-0.4009,-0.2519,107.66,0.196899317,0,0.065741287
358,15752,93.306,-0.2679,0.0257,-0.2679,0.0257,93.306,0.197149895,0,0.065490709
359,15796,107.66,-3.3187,-3.5545,-3.3187,-3.5545,107.66,0.197399216,0,0.065241388
360,15840,222.5,-2.504,-2.1699,-2.504,-2.1699,222.5,0.197647147,0,0.064993457
361,15884,308.63,2.3626,2.4494,2.3626,2.4494,308.63,0.197893561,0,0.064747043
362,15928,21.532,4.9225,5.362,4.9225,5.362,21.532,0.198138338,0,0.064502266
363,15972,308.63,4.7284,4.8364,4.7284,4.8364,308.63,0.198381369,0,0.064259235
364,16016,193.79,1.0165,1.3455,1.0165,1.3455,193.79,0.198622553,0,0.064018051
365,16060,-150.73,-4.8576,-4.6719,-4.8576,-4.6719,-150.73,0.198861804,0,0.0637788
366,16104,64.597,4.4984,4.9302,4.4984,4.9302,64.597,0.199099041,0,0.063541563
367,16148,394.76,-1.9462,-2.0805,-1.9462,-2.0805,394.76,0.199334201,0,0.063306403
368,16192,294.27,0.0373,0.1632,0.0373,0.1632,294.27,0.199567227,0,0.063073377
369,16236,-64.597,6.0013,6.2056,6.0013,6.2056,-64.597,0.199798079,0,0.062842525
370,16280,50.242,11.157,11.542,11.157,11.542,50.242,0.200026725,0,0.062613879
371,16324,93.306,0.8051,0.942,0.8051,0.942,93.306,0.200253148,0,0.062387456
372,16368,122.02,-4.6096,-4.4219,-4.6096,-4.4219,122.02,0.200477339,0,0.062163265
373,16412,308.63,10.855,11.323,10.855,11.323,308.63,0.200699301,0,0.061941303
374,16456,366.05,0.8996,0.9375,0.8996,0.9375,366.05,0.200919047,0,0.061721557
375,16500,122.02,-3.7878,-3.5442,-3.7878,-3.5442,122.02,0.201136596,0,0.061504008
376,16544,279.92,2.3292,2.493,2.3292,2.493,279.92,0.201351976,0,0.061288628
377,16588,122.02,0.7261,0.9632,0.7261,0.9632,122.02,0.201565217,0,0.061075387
378,16632,179.43,-3.1998,-2.9544,-3.1998,-2.9544,179.43,0.201776354,0,0.06086425
379,16676,294.27,-0.8996,-0.7955,-0.8996,-0.7955,294.27,0.201985421,0,0.060655183
380,16720,50.242,-0.2178,0.1169,-0.2178,0.1169,50.242,0.202192447,0,0.060448157
381,16764,-193.79,2.7141,2.8676,2.7141,2.8676,-193.79,0.202397457,0,0.060243147
382,16808,-222.5,1.0705,1.1784,1.0705,1.1784,-222.5,0.202600466,0,0.060040138
383,16852,-50.242,-3.9195,-4.1489,-3.9195,-4.1489,-50.242,0.202801475,0,0.059839129
384,16896,-78.951,6.2345,6.4389,6.2345,6.4389,-78.951,0.203000468,0,0.059640136
385,16940,466.53,0.951,1.384,0.951,1.384,466.53,0.203197409,0,0.059443195
386,16984,165.08,4.19,4.5993,4.19,4.5993,165.08,0.203391931,0,0.059248673
387,17028,-380.4,-2.8374,-3.0353,-2.8374,-3.0353,-380.4,0.203584544,0,0.05905606
388,17072,165.08,-6.2628,-6.1664,-6.2628,-6.1664,165.08,0.203774863,0,0.058865741
389,17116,-93.306,2.8844,3.0328,2.8844,3.0328,-93.306,0.203962417,0,0.058678187
390,17160,-107.66,0.3296,0.4691,0.3296,0.4691,-107.66,0.204147894,0,0.05849271
391,17204,409.11,-2.0298,-1.9032,-2.0298,-1.9032,409.11,0.204330823,0,0.058309781
392,17248,-35.887,1.1257,1.3911,1.1257,1.3911,-35.887,0.204511297,0,0.058129307
393,17292,35.887,-1.1277,-0.7987,-1.1277,-0.7987,35.887,0.204688898,0,0.057951706
394,17336,-136.37,-2.0882,-1.8377,-2.0882,-1.8377,-136.37,0.204863753,0,0.057776851
395,17380,-337.34,-5.3735,-5.4301,-5.3735,-5.4301,-337.34,0.20503585,0,0.057604754
396,17424,236.85,5.4192,5.8747,5.4192,5.8747,236.85,0.205205201,0,0.057435403
397,17468,236.85,-3.3245,-3.4453,-3.3245,-3.4453,236.85,0.205371847,0,0.057268757
398,17512,64.597,4.81,5.1981,4.81,5.1981,64.597,0.205535849,0,0.057104755
399,17556,322.98,-4.749,-4.9013,-4.749,-4.9013,322.98,0.205697289,0,0.056943315
400,17600,279.92,-4.0152,-3.7145,-4.0152,-3.7145,279.92,0.205856269,0,0.056784335
401,17644,-265.56,5.3086,5.7314,5.3086,5.7314,-265.56,0.206012909,0,0.056627695
402,17688,308.63,0.7055,0.9304,0.7055,0.9304,308.63,0.206167344,0,0.05647326
403,17732,64.597,3.1414,3.5963,3.1414,3.5963,64.597,0.206319726,0,0.056320878
404,17776,179.43,-5.5078,-5.3183,-5.5078,-5.3183,179.43,0.206470219,0,0.056170385
405,17820,638.79,4.3082,4.7259,4.3082,4.7259,638.79,0.206619001,0,0.056021603
406,17864,7.1774,5.2527,5.2438,5.2527,5.2438,7.1774,0.206766257,0,0.055874347
407,17908,122.02,1.2401,1.4142,1.2401,1.4142,122.02,0.206912181,0,0.055728423
408,17952,222.5,4.7644,4.7824,4.7644,4.7824,222.5,0.207056973,0,0.055583631
409,17996,480.89,3.7678,4.2375,3.7678,4.2375,480.89,0.207200838,0,0.055439766
410,18040,308.63,7.4856,7.7631,7.4856,7.7631,308.63,0.207343978,0,0.055296626
411,18084,-7.1774,6.0656,6.2358,6.0656,6.2358,-7.1774,0.207486597,0,0.055154007
412,18128,35.887,-5.2103,-5.1647,-5.2103,-5.1647,35.887,0.207628891,0,0.055011713
413,18172,78.951,-2.4596,-2.2727,-2.4596,-2.2727,78.951,0.207771053,0,0.054869551
414,18216,466.53,-3.6091,-3.3303,-3.6091,-3.3303,466.53,0.207913262,0,0.054727342
415,18260,136.37,5.3459,5.4339,5.3459,5.4339,136.37,0.208055687,0,0.054584917
416,18304,35.887,-1.9,-1.8974,-1.9,-1.8974,35.887,0.208198479,0,0.054442125
417,18348,251.21,3.5783,3.96,3.5783,3.96,251.21,0.208341774,0,0.05429883
418,18392,179.43,11.374,11.8,11.374,11.8,179.43,0.208485686,0,0.054154918
419,18436,78.951,-4.5909,-4.5852,-4.5909,-4.5852,78.951,0.208630303,0,0.054010301
420,18480,165.08,5.3376,5.6016,5.3376,5.6016,165.08,0.20877569,0,0.053864914
421,18524,165.08,10.511,10.933,10.511,10.933,165.08,0.208921882,0,0.053718722
422,18568,-122.02,-8.4147,-8.3755,-8.4147,-8.3755,-122.02,0.209068882,0,0.053571722
423,18612,423.47,-5.9891,-5.9994,-5.9891,-5.9994,423.47,0.20921666,0,0.053423944
424,18656,-165.08,4.5742,4.7644,4.5742,4.7644,-165.08,0.209365149,0,0.053275455
425,18700,-78.951,3.9972,4.3423,3.9972,4.3423,-78.951,0.209514242,0,0.053126362
426,18744,-78.951,2.8002,3.1703,2.8002,3.1703,-78.951,0.209663803,0,0.052976801
427,18788,-351.69,-1.2619,-1.3037,-1.2619,-1.3037,-351.69,0.209813687,0,0.052826917
428,18832,122.02,-3.7723,-3.4517,-3.7723,-3.4517,122.02,0.209961184,0,0.05267942
429,18876,78.951,4.0718,4.3615,4.0718,4.3615,78.951,0.21011127,0,0.052529334
430,18920,308.63,0.6162,0.8597,0.6162,0.8597,308.63,0.210261229,0,0.052379375
431,18964,351.69,6.5275,6.6933,6.5275,6.6933,351.69,0.210410893,0,0.052229711
432,19008,-208.14,5.4249,5.8432,5.4249,5.8432,-208.14,0.210560138,0,0.052080466
433,19052,7.1774,1.8383,2.0439,1.8383,2.0439,7.1774,0.21070881,0,0.051931794
434,19096,308.63,5.7398,6.099,5.7398,6.099,308.63,0.210856769,0,0.051783835
435,19140,265.56,-1.5543,-1.5331,-1.5543,-1.5331,265.56,0.211003882,0,0.051636722
436,19184,193.79,-1.9443,-1.7181,-1.9443,-1.7181,193.79,0.211150024,0,0.05149058
437,19228,495.24,1.4631,1.7008,1.4631,1.7008,495.24,0.211295079,0,0.051345525
438,19272,208.14,3.4646,3.719,3.4646,3.719,208.14,0.211438941,0,0.051201663
439,19316,724.92,6.0752,6.6214,6.0752,6.6214,724.92,0.211581516,0,0.051059088
440,19360,495.24,3.6946,4.003,3.6946,4.003,495.24,0.211722722,0,0.050917882
441,19404,509.6,4.4695,4.9321,4.4695,4.9321,509.6,0.211862488,0,0.050778116
442,19448,337.34,-1.1893,-0.9548,-1.1893,-0.9548,337.34,0.212000757,0,0.050639847
443,19492,466.53,0.6625,1.0081,0.6625,1.0081,466.53,0.212137486,0,0.050503118
444,19536,78.951,-2.5579,-2.5971,-2.5579,-2.5971,78.951,0.212272643,0,0.050367961
445,19580,107.66,11.496,11.958,11.496,11.958,107.66,0.212406212,0,0.050234392
446,19624,322.98,-4.776,-4.6751,-4.776,-4.6751,322.98,0.21253819,0,0.050102414
447,19668,595.72,1.4875,1.7349,1.4875,1.7349,595.72,0.212668585,0,0.049972019
448,19712,222.5,0.9882,1.3133,0.9882,1.3133,222.5,0.212797421,0,0.049843183
449,19756,107.66,-4.8043,-4.7317,-4.8043,-4.7317,107.66,0.212924731,0,0.049715873
450,19800,251.21,-1.9462,-1.9919,-1.9462,-1.9919,251.21,0.213050561,0,0.049590043
451,19844,251.21,5.9383,6.2275,5.9383,6.2275,251.21,0.21317497,0,0.049465634
452,19888,294.27,-1.1386,-0.9529,-1.1386,-0.9529,294.27,0.213298024,0,0.04934258
453,19932,423.47,4.5023,4.8145,4.5023,4.8145,423.47,0.2134198,0,0.049220804
454,19976,35.887,3.6984,3.9073,3.6984,3.9073,35.887,0.213540383,0,0.049100221
455,20020,294.27,-3.2859,-3.3585,-3.2859,-3.3585,294.27,0.213659864,0,0.04898074
456,20064,50.242,0.4279,0.6059,0.4279,0.6059,50.242,0.213778342,0,0.048862262
457,20108,-107.66,4.9681,5.175,4.9681,5.175,-107.66,0.213895917,0,0.048744687
458,20152,610.08,-5.2026,-4.9392,-5.2026,-4.9392,610.08,0.214012692,0,0.048627912
459,20196,78.951,4.2382,4.5248,4.2382,4.5248,78.951,0.214128772,0,0.048511832
460,20240,265.56,-4.3307,-4.136,-4.3307,-4.136,265.56,0.214244258,0,0.048396346
461,20284,394.76,9.4061,9.7075,9.4061,9.7075,394.76,0.214359243,0,0.048281361
462,20328,380.4,-0.151,0.0752,-0.151,0.0752,380.4,0.214473815,0,0.048166789
463,20372,193.79,-3.8154,-3.6387,-3.8154,-3.6387,193.79,0.214588047,0,0.048052557
464,20416,193.79,10.11,10.522,10.11,10.522,193.79,0.214701994,0,0.04793861
465,20460,294.27,6.6233,6.9979,6.6233,6.9979,294.27,0.21481569,0,0.047824914
466,20504,452.18,12.231,12.71,12.231,12.71,452.18,0.214929162,0,0.047711442
467,20548,344.52,3.9381,4.1058,3.9381,4.1058,344.52,0.215041535,0,0.047599069
468,20592,-100.48,6.2326,6.7556,6.2326,6.7556,-100.48,0.21515465,0,0.047485954
469,20636,143.55,0.951,1.314,0.951,1.314,143.55,0.215267635,0,0.047372969
470,20680,244.03,1.997,2.1281,1.997,2.1281,244.03,0.215380603,0,0.047260001
471,20724,-215.32,9.3888,9.7961,9.3888,9.7961,-215.32,0.215493427,0,0.047147177
472,20768,373.22,-3.0386,-3.3489,-3.0386,-3.3489,373.22,0.215606192,0,0.047034412
473,20812,330.16,0.7441,1.0428,0.7441,1.0428,330.16,0.21571891,0,0.046921694
474,20856,244.03,3.8417,4.3249,3.8417,4.3249,244.03,0.215831591,0,0.046809013
475,20900,344.52,9.5488,9.9793,9.5488,9.9793,344.52,0.215944239,0,0.046696365
476,20944,100.48,2.1441,2.5123,2.1441,2.5123,100.48,0.216056852,0,0.046583752
477,20988,-100.48,1.6141,1.9424,1.6141,1.9424,-100.48,0.216169421,0,0.046471183
478,21032,315.81,-1.916,-2.0953,-1.916,-2.0953,315.81,0.216281935,0,0.046358669
479,21076,28.71,3.5211,3.8719,3.5211,3.8719,28.71,0.21639437,0,0.046246234
480,21120,157.9,-2.0972,-2.2617,-2.0972,-2.2617,157.9,0.216506701,0,0.046133903
481,21164,157.9,0.9927,1.0949,0.9927,1.0949,157.9,0.216618892,0,0.046021712
482,21208,287.1,3.7839,4.1752,3.7839,4.1752,287.1,0.216730901,0,0.045909703
483,21252,330.16,-2.229,-2.4571,-2.229,-2.4571,330.16,0.216842677,0,0.045797927
484,21296,57.419,5.984,6.2024,5.984,6.2024,57.419,0.216954161,0,0.045686443
485,21340,358.87,-3.6946,-3.9548,-3.6946,-3.9548,358.87,0.217065288,0,0.045575316
486,21384,287.1,2.8227,3.2172,2.8227,3.2172,287.1,0.217175982,0,0.045464622
487,21428,229.68,3.6573,4.0686,3.6573,4.0686,229.68,0.217286158,0,0.045354446
488,21472,229.68,-4.9604,-4.8974,-4.9604,-4.8974,229.68,0.217395725,0,0.045244879
489,21516,-28.71,4.447,4.9482,4.447,4.9482,-28.71,0.217504582,0,0.045136022
490,21560,416.29,6.2461,6.3155,6.2461,6.3155,416.29,0.217612619,0,0.045027985
491,21604,129.19,4.8267,5.096,4.8267,5.096,129.19,0.217719721,0,0.044920883
492,21648,287.1,-4.0024,-4.1135,-4.0024,-4.1135,287.1,0.217825763,0,0.044814841
493,21692,330.16,4.5986,4.562,4.5986,4.562,330.16,0.217930613,0,0.044709991
494,21736,57.419,1.7368,1.8242,1.7368,1.8242,57.419,0.218034135,0,0.044606469
495,21780,-14.355,-6.8199,-6.7749,-6.8199,-6.7749,-14.355,0.218136185,0,0.044504419
496,21824,215.32,-1.0653,-0.7672,-1.0653,-0.7672,215.32,0.218236616,0,0.044403988
497,21868,258.39,6.8989,7.0634,6.8989,7.0634,258.39,0.218335277,0,0.044305327
498,21912,229.68,2.6383,2.9499,2.6383,2.9499,229.68,0.218432017,0,0.044208587
499,21956,-86.129,-2.9782,-3.2281,-2.9782,-3.2281,-86.129,0.21852668,0,0.044113924
500,22000,272.74,-0.0643,0.1394,-0.0643,0.1394,272.74,0.218619115,0,0.044021489
501,22044,287.1,-2.2849,-2.1898,-2.2849,-2.1898,287.1,0.21870917,0,0.043931434
502,22088,-215.32,4.6835,4.7541,4.6835,4.7541,-215.32,0.218796699,0,0.043843905
503,22132,287.1,4.1296,4.3911,4.1296,4.3911,287.1,0.218881199,0,0.043759405
504,22176,229.68,-3.2898,-3.1998,-3.2898,-3.1998,229.68,0.218963258,0,0.043677346
505,22220,330.16,-1.4194,-1.1681,-1.4194,-1.1681,330.16,0.219042386,0,0.043598218
506,22264,143.55,-2.5618,-2.7764,-2.5618,-2.7764,143.55,0.219116897,0,0.043523707
507,22308,200.97,-2.4436,-2.7102,-2.4436,-2.7102,200.97,0.219189888,0,0.043450716
508,22352,172.26,3.8662,3.8475,3.8662,3.8475,172.26,0.219259633,0,0.043380971
509,22396,-114.84,-0.8083,-0.9381,-0.8083,-0.9381,-114.84,0.219326053,0,0.043314551
510,22440,287.1,0.7229,0.7453,0.7229,0.7453,287.1,0.219389316,0,0.043251288
511,22484,-28.71,-1.4933,-1.3725,-1.4933,-1.3725,-28.71,0.219448898,0,0.043191706
512,22528,172.26,-3.8109,-3.8964,-3.8109,-3.8964,172.26,0.219505028,0,0.043135576
513,22572,129.19,5.8008,6.3046,5.8008,6.3046,129.19,0.219557738,0,0.043082866
514,22616,-114.84,1.9398,2.2752,1.9398,2.2752,-114.84,0.219607097,0,0.043033507
515,22660,272.74,2.2765,2.6492,2.2765,2.6492,272.74,0.219653214,0,0.04298739
516,22704,129.19,5.3768,5.8477,5.3768,5.8477,129.19,0.219696236,0,0.042944368
517,22748,200.97,4.003,4.4393,4.003,4.4393,200.97,0.21973634,0,0.042904264
518,22792,86.129,5.1795,5.3299,5.1795,5.3299,86.129,0.219773737,0,0.042866867
519,22836,330.16,-0.4337,-0.3065,-0.4337,-0.3065,330.16,0.219808665,0,0.042831939
520,22880,631.61,5.0831,5.3388,5.0831,5.3388,631.61,0.21984139,0,0.042799214
521,22924,186.61,4.3526,4.7612,4.3526,4.7612,186.61,0.2198722,0,0.042768404
522,22968,287.1,-2.3286,-2.2354,-2.3286,-2.2354,287.1,0.219901402,0,0.042739202
523,23012,-28.71,-0.4266,-0.4633,-0.4266,-0.4633,-28.71,0.219929322,0,0.042711282
524,23056,114.84,2.4699,2.5624,2.4699,2.5624,114.84,0.219956298,0,0.042684306
525,23100,0,-3.2699,-3.5346,-3.2699,-3.5346,0,0.219982678,0,0.042657926
526,23144,-157.9,-3.4851,-3.363,-3.4851,-3.363,-157.9,0.220008817,0,0.042631787
527,23188,488.06,4.1836,4.2825,4.1836,4.2825,488.06,0.22003507,0,0.042605534
528,23232,445,5.4172,5.9017,5.4172,5.9017,445,0.220061793,0,0.042578811
529,23276,344.52,3.0045,3.3174,3.0045,3.3174,344.52,0.220089338,0,0.042551266
530,23320,157.9,-4.3339,-4.2375,-4.3339,-4.2375,157.9,0.220118044,0,0.04252256
531,23364,401.93,-0.5192,-0.3669,-0.5192,-0.3669,401.93,0.220148243,0,0.042492361
532,23408,172.26,0.7415,0.9143,0.7415,0.9143,172.26,0.220180248,0,0.042460356
533,23452,86.129,5.948,6.1716,5.948,6.1716,86.129,0.220214352,0,0.042426252
534,23496,43.064,-7.7792,-7.7586,-7.7792,-7.7586,43.064,0.22025083,0,0.042389774
535,23540,57.419,3.0026,3.4029,3.0026,3.4029,57.419,0.220289928,0,0.042350676
536,23584,0,-2.5445,-2.2707,-2.5445,-2.2707,0,0.220331866,0,0.042308738
537,23628,-71.774,0.0945,0.3116,0.0945,0.3116,-71.774,0.220376833,0,0.042263771
538,23672,14.355,2.6434,3.0109,2.6434,3.0109,14.355,0.220424985,0,0.042215619
539,23716,229.68,6.2699,6.7466,6.2699,6.7466,229.68,0.220476444,0,0.04216416
540,23760,200.97,2.1821,2.2817,2.1821,2.2817,200.97,0.220531293,0,0.042109311
541,23804,330.16,5.876,6.3598,5.876,6.3598,330.16,0.220589576,0,0.042051028
542,23848,502.42,4.6468,4.553,4.6468,4.553,502.42,0.220651296,0,0.041989308
543,23892,-43.064,3.4671,3.791,3.4671,3.791,-43.064,0.220716416,0,0.041924188
544,23936,200.97,1.2774,1.4579,1.2774,1.4579,200.97,0.220784876,0,0.041855728
545,23980,129.19,2.4673,2.5669,2.4673,2.5669,129.19,0.220856604,0,0.041784
546,24024,351.69,4.0936,3.9966,4.0936,3.9966,351.69,0.220929861,0,0.041710743
547,24068,35.887,3.9079,4.127,3.9079,4.127,35.887,0.221007785,0,0.041632819
548,24112,236.85,-0.4684,-0.444,-0.4684,-0.444,236.85,0.221088546,0,0.041552058
549,24156,150.73,-2.8503,-2.7391,-2.8503,-2.7391,150.73,0.221172288,0,0.041468316
550,24200,93.306,1.6455,1.8017,1.6455,1.8017,93.306,0.221258751,0,0.041381853
551,24244,-107.66,1.1572,1.4965,1.1572,1.4965,-107.66,0.221347795,0,0.041292809
552,24288,279.92,-0.7942,-0.7653,-0.7942,-0.7653,279.92,0.221439279,0,0.041201325
553,24332,208.14,2.7417,3.1125,2.7417,3.1125,208.14,0.221533054,0,0.04110755
554,24376,-78.951,-4.695,-4.526,-4.695,-4.526,-78.951,0.221628972,0,0.041011632
555,24420,251.21,-0.8841,-0.683,-0.8841,-0.683,251.21,0.221726879,0,0.040913725
556,24464,93.306,3.9368,4.0358,3.9368,4.0358,93.306,0.221826626,0,0.040813978
557,24508,366.05,3.9233,3.9818,3.9233,3.9818,366.05,0.221928061,0,0.040712543
558,24552,7.1774,4.9533,5.3819,4.9533,5.3819,7.1774,0.222031037,0,0.040609567
559,24596,93.306,1.5665,1.7805,1.5665,1.7805,93.306,0.222135409,0,0.040505195
560,24640,21.532,3.9458,3.8835,3.9458,3.8835,21.532,0.222241038,0,0.040399566
561,24684,-7.1774,2.495,2.8008,2.495,2.8008,-7.1774,0.222347788,0,0.040292816
562,24728,7.1774,1.3095,1.589,1.3095,1.589,7.1774,0.222455531,0,0.040185073
563,24772,-222.5,1.1174,1.3288,1.1174,1.3288,-222.5,0.222564145,0,0.040076459
564,24816,-64.597,9.302,9.6721,9.302,9.6721,-64.597,0.222673514,0,0.03996709
565,24860,-107.66,2.3678,2.7256,2.3678,2.7256,-107.66,0.22278353,0,0.039857074
566,24904,251.21,4.2285,4.4534,4.2285,4.4534,251.21,0.222894092,0,0.039746512
567,24948,279.92,1.2889,1.5235,1.2889,1.5235,279.92,0.223005109,0,0.039635495
568,24992,50.242,2.0034,2.1962,2.0034,2.1962,50.242,0.223116495,0,0.039524109
569,25036,21.532,0.9799,1.3178,0.9799,1.3178,21.532,0.223228172,0,0.039412432
570,25080,-122.02,4.1039,4.377,4.1039,4.377,-122.02,0.223340072,0,0.039300532
571,25124,495.24,0.1985,0.2679,0.1985,0.2679,495.24,0.223452134,0,0.03918847
572,25168,-150.73,-1.5517,-1.5402,-1.5517,-1.5402,-150.73,0.223564302,0,0.039076302
573,25212,466.53,2.5933,2.7481,2.5933,2.7481,466.53,0.22367653,0,0.038964074
574,25256,394.76,5.6479,5.9056,5.6479,5.9056,394.76,0.223788779,0,0.038851825
575,25300,7.1774,4.5485,5.0163,4.5485,5.0163,7.1774,0.223901016,0,0.038739588
576,25344,366.05,3.7756,4.0435,3.7756,4.0435,366.05,0.224013213,0,0.038627391
