,time,axial_force,vibration1,vibration2,vibration_x,vibration_y,force_z,tool_wear,ACTION_CODE,RUL
298,5662,-107.66,-0.2911,0.3547,-0.2911,0.3547,-107.66,0.076083762,0,0.093916238
299,5681,93.306,1.6629,2.3331,1.6629,2.3331,93.306,0.076186813,0,0.093813187
300,5700,322.98,-5.4686,-4.8936,-5.4686,-4.8936,322.98,0.076292086,0,0.093707914
301,5719,-78.951,1.7271,2.3838,1.7271,2.3838,-78.951,0.076399798,0,0.093600202
302,5738,-193.79,-1.429,-0.8218,-1.429,-0.8218,-193.79,0.07651016,0,0.09348984
303,5757,179.43,-4.0563,-3.3823,-4.0563,-3.3823,179.43,0.076623367,0,0.093376633
304,5776,-64.597,3.4594,4.1424,3.4594,4.1424,-64.597,0.076739599,0,0.093260401
305,5795,64.597,-6.7537,-6.2345,-6.7537,-6.2345,64.597,0.076859004,0,0.093140996
306,5814,-35.887,-3.7325,-3.0456,-3.7325,-3.0456,-35.887,0.076981694,0,0.093018306
307,5833,-35.887,11.028,11.913,11.028,11.913,-35.887,0.077107814,0,0.092892186
308,5852,165.08,0.9259,1.6051,0.9259,1.6051,165.08,0.077237195,0,0.092762805
309,5871,107.66,3.7158,4.4483,3.7158,4.4483,107.66,0.077369832,0,0.092630168
310,5890,78.951,5.139,6.0572,5.139,6.0572,78.951,0.077505544,0,0.092494456
311,5909,-35.887,-1.5138,-0.9208,-1.5138,-0.9208,-35.887,0.077644043,0,0.092355957
312,5928,366.05,0.7974,1.4643,0.7974,1.4643,366.05,0.077784913,0,0.092215087
313,5947,-136.37,2.6261,3.3161,2.6261,3.3161,-136.37,0.07792761,0,0.09207239
314,5966,-93.306,6.7036,7.4701,6.7036,7.4701,-93.306,0.078071448,0,0.091928552
315,5985,107.66,4.7496,5.6582,4.7496,5.6582,107.66,0.07821561,0,0.09178439
316,6004,165.08,-0.3418,0.3084,-0.3418,0.3084,165.08,0.078359153,0,0.091640847
317,6023,136.37,-4.5562,-3.9433,-4.5562,-3.9433,136.37,0.078501034,0,0.091498966
318,6042,-50.242,-3.4723,-2.8786,-3.4723,-2.8786,-50.242,0.078640138,0,0.091359862
319,6061,107.66,10.132,10.948,10.132,10.948,107.66,0.078775323,0,0.091224677
320,6080,165.08,0.1549,0.8167,0.1549,0.8167,165.08,0.07890546,0,0.09109454
321,6099,-165.08,0.514,1.1848,0.514,1.1848,-165.08,0.07902949,0,0.09097051
322,6118,-93.306,2.0336,2.725,2.0336,2.725,-93.306,0.079146469,0,0.090853531
323,6137,-179.43,-0.1915,0.4498,-0.1915,0.4498,-179.43,0.079255609,0,0.090744391
324,6156,308.63,4.7953,5.5155,4.7953,5.5155,308.63,0.079356315,0,0.090643685
325,6175,-93.306,10.133,11.057,10.133,11.057,-93.306,0.079448203,0,0.090551797
326,6194,236.85,1.215,1.9019,1.215,1.9019,236.85,0.079531108,0,0.090468892
327,6213,-165.08,4.5048,5.2778,4.5048,5.2778,-165.08,0.079605073,0,0.090394927
328,6232,50.242,4.8589,5.743,4.8589,5.743,50.242,0.079670331,0,0.090329669
329,6251,294.27,5.0895,5.7938,5.0895,5.7938,294.27,0.079727279,0,0.090272721
330,6270,-7.1774,10.673,11.505,10.673,11.505,-7.1774,0.07977644,0,0.09022356
331,6289,64.597,-3.4234,-2.6954,-3.4234,-2.6954,64.597,0.079818428,0,0.090181572
332,6308,93.306,0.5719,1.2009,0.5719,1.2009,93.306,0.079853916,0,0.090146084
333,6327,236.85,1.6391,2.3421,1.6391,2.3421,236.85,0.0798836,0,0.0901164
334,6346,136.37,4.4656,5.2187,4.4656,5.2187,136.37,0.079908174,0,0.090091826
335,6365,93.306,11.491,12.438,11.491,12.438,93.306,0.079928308,0,0.090071692
336,6384,-7.1774,9.5455,10.457,9.5455,10.457,-7.1774,0.079944632,0,0.090055368
337,6403,78.951,1.3243,1.9964,1.3243,1.9964,78.951,0.079957728,0,0.090042272
338,6422,308.63,3.4241,4.1534,3.4241,4.1534,308.63,0.079968118,0,0.090031882
339,6441,495.24,3.426,4.1791,3.426,4.1791,495.24,0.079976268,0,0.090023732
340,6460,-122.02,-1.0576,-0.4299,-1.0576,-0.4299,-122.02,0.079982584,0,0.090017416
341,6479,35.887,-1.2375,-0.622,-1.2375,-0.622,35.887,0.079987416,0,0.090012584
342,6498,380.4,-4.4007,-3.8777,-4.4007,-3.8777,380.4,0.079991061,0,0.090008939
343,6517,222.5,-1.8274,-1.1199,-1.8274,-1.1199,222.5,0.07999377,0,0.09000623
344,6536,-21.532,-2.5946,-1.8878,-2.5946,-1.8878,-21.532,0.079995749,0,0.090004251
345,6555,523.95,-3.0148,-2.3279,-3.0148,-2.3279,523.95,0.079997168,0,0.090002832
346,6574,-150.73,0.4112,1.0473,0.4112,1.0473,-150.73,0.079998165,0,0.090001835
347,6593,279.92,4.5819,5.4686,4.5819,5.4686,279.92,0.079998848,0,0.090001152
348,6612,150.73,1.6121,2.2951,1.6121,2.2951,150.73,0.079999302,0,0.090000698
349,6631,-50.242,3.214,3.9812,3.214,3.9812,-50.242,0.079999596,0,0.090000404
350,6650,-78.951,1.7503,2.3915,1.7503,2.3915,-78.951,0.079999778,0,0.090000222
351,6669,136.37,-2.0812,-1.5344,-2.0812,-1.5344,136.37,0.079999885,0,0.090000115
352,6688,-294.27,4.0853,4.9662,4.0853,4.9662,-294.27,0.079999945,0,0.090000055
353,6707,-7.1774,-4.3609,-3.7158,-4.3609,-3.7158,-7.1774,0.079999977,0,0.090000023
354,6726,-165.08,-0.1022,0.5545,-0.1022,0.5545,-165.08,0.079999991,0,0.090000009
355,6745,-50.242,1.3725,2.0703,1.3725,2.0703,-50.242,0.079999997,0,0.090000003
356,6764,136.37,5.0998,5.8066,5.0998,5.8066,136.37,0.079999999,0,0.090000001
357,6783,-380.4,-1.9527,-1.3506,-1.9527,-1.3506,-380.4,0.08,0,0.09
358,6802,523.95,4.1913,5.0568,4.1913,5.0568,523.95,0.08,0,0.09
359,6821,107.66,3.8964,4.5858,3.8964,4.5858,107.66,0.08,0,0.09
360,6840,222.5,2.8028,3.586,2.8028,3.586,222.5,0.08,0,0.09
361,6859,-50.242,-5.0934,-4.571,-5.0934,-4.571,-50.242,0.08,0,0.09
362,6878,265.56,5.2341,6.135,5.2341,6.135,265.56,0.08,0,0.09
363,6897,78.951,3.4035,4.118,3.4035,4.118,78.951,0.08,0,0.09
364,6916,-50.242,-0.2532,0.3977,-0.2532,0.3977,-50.242,0.08,0,0.09
365,6935,165.08,-8.8947,-8.4217,-8.8947,-8.4217,165.08,0.08,0,0.09
366,6954,-380.4,3.5211,4.2003,3.5211,4.2003,-380.4,0.08,0,0.09
367,6973,64.597,6.3457,7.163,6.3457,7.163,64.597,0.08,0,0.09
368,6992,-208.14,3.2307,3.9246,3.2307,3.9246,-208.14,0.08,0,0.09
369,7011,-35.887,0.4286,1.1045,0.4286,1.1045,-35.887,0.08,0,0.09
370,7030,-222.5,-0.6984,0.0411,-0.6984,0.0411,-222.5,0.08,0,0.09
371,7049,208.14,0.2756,0.8899,0.2756,0.8899,208.14,0.08,0,0.09
372,7068,-64.597,-4.8698,-4.3249,-4.8698,-4.3249,-64.597,0.08,0,0.09
373,7087,-107.66,-3.7839,-3.2358,-3.7839,-3.2358,-107.66,0.08,0,0.09
374,7106,21.532,-2.1891,-1.5832,-2.1891,-1.5832,21.532,0.08,0,0.09
375,7125,7.1774,7.181,8.0735,7.181,8.0735,7.1774,0.08,0,0.09
376,7144,308.63,-6.241,-5.6974,-6.241,-5.6974,308.63,0.08,0,0.09
377,7163,-193.79,4.4798,5.2142,4.4798,5.2142,-193.79,0.08,0,0.09
378,7182,165.08,-2.139,-1.4251,-2.139,-1.4251,165.08,0.08,0,0.09
379,7201,-265.56,3.09,3.958,3.09,3.958,-265.56,0.08,0,0.09
380,7220,179.43,4.1964,5.1005,4.1964,5.1005,179.43,0.08,0,0.09
381,7239,-193.79,3.8019,4.4862,3.8019,4.4862,-193.79,0.08,0,0.09
382,7258,35.887,1.9957,2.6775,1.9957,2.6775,35.887,0.08,0,0.09
383,7277,-165.08,-2.8927,-2.2829,-2.8927,-2.2829,-165.08,0.08,0,0.09
384,7296,-93.306,-7.154,-6.658,-7.154,-6.658,-93.306,0.08,0,0.09
385,7315,-165.08,4.0345,4.8364,4.0345,4.8364,-165.08,0.08,0,0.09
386,7334,150.73,-1.4027,-0.7402,-1.4027,-0.7402,150.73,0.08,0,0.09
387,7353,-165.08,1.0416,1.6712,1.0416,1.6712,-165.08,0.08,0,0.09
388,7372,208.14,1.7927,2.4474,1.7927,2.4474,208.14,0.08,0,0.09
389,7391,236.85,-4.2073,-3.6027,-4.2073,-3.6027,236.85,0.08,0,0.09
390,7410,-136.37,6.1497,6.9021,6.1497,6.9021,-136.37,0.08,0,0.09
391,7429,-179.43,6.1741,7.0011,6.1741,7.0011,-179.43,0.08,0,0.09
392,7448,251.21,-4.5235,-3.9458,-4.5235,-3.9458,251.21,0.08,0,0.09
393,7467,-7.1774,0.4241,1.0441,0.4241,1.0441,-7.1774,0.08,0,0.09
394,7486,-7.1774,-2.1866,-1.6275,-2.1866,-1.6275,-7.1774,0.08,0,0.09
395,7505,93.306,3.9876,4.7002,3.9876,4.7002,93.306,0.08,0,0.09
396,7524,-480.89,-2.4744,-1.7908,-2.4744,-1.7908,-480.89,0.08,0,0.09
397,7543,322.98,2.8182,3.5944,2.8182,3.5944,322.98,0.08,0,0.09
398,7562,222.5,2.175,2.7828,2.175,2.7828,222.5,0.08,0,0.09
399,7581,7.1774,1.7496,2.4082,1.7496,2.4082,7.1774,0.08,0,0.09
400,7600,-351.69,-5.0182,-4.411,-5.0182,-4.411,-351.69,0.08,0,0.09
401,7619,-21.532,5.7629,6.4967,5.7629,6.4967,-21.532,0.08,0,0.09
402,7638,136.37,1.6468,2.3003,1.6468,2.3003,136.37,0.08,0,0.09
403,7657,165.08,-4.8088,-4.287,-4.8088,-4.287,165.08,0.08,0,0.09
404,7676,279.92,0.6605,1.2684,0.6605,1.2684,279.92,0.08,0,0.09
405,7695,7.1774,-0.0752,0.5172,-0.0752,0.5172,7.1774,0.08,0,0.09
406,7714,-93.306,4.5492,5.3543,4.5492,5.3543,-93.306,0.08,0,0.09
407,7733,222.5,2.9814,3.6342,2.9814,3.6342,222.5,0.08,0,0.09
408,7752,-107.66,2.3086,2.9621,2.3086,2.9621,-107.66,0.08,0,0.09
409,7771,93.306,6.9478,7.7445,6.9478,7.7445,93.306,0.08,0,0.09
410,7790,-35.887,6.0405,6.9054,6.0405,6.9054,-35.887,0.08,0,0.09
411,7809,279.92,4.2864,4.9752,4.2864,4.9752,279.92,0.08,0,0.09
412,7828,35.887,-6.6046,-6.081,-6.6046,-6.081,35.887,0.08,0,0.09
413,7847,466.53,-4.8537,-4.2716,-4.8537,-4.2716,466.53,0.08,0,0.09
414,7866,308.63,5.556,6.374,5.556,6.374,308.63,0.08,0,0.09
415,7885,251.21,-2.0381,-1.4483,-2.0381,-1.4483,251.21,0.08,0,0.09
416,7904,78.951,-2.2996,-1.5916,-2.2996,-1.5916,78.951,0.08,0,0.09
417,7923,-251.21,1.8846,2.5798,1.8846,2.5798,-251.21,0.08,0,0.09
418,7942,-193.79,-1.2999,-0.6123,-1.2999,-0.6123,-193.79,0.08,0,0.09
419,7961,-7.1774,4.1129,4.8184,4.1129,4.8184,-7.1774,0.08,0,0.09
420,7980,7.1774,-1.2176,-0.5995,-1.2176,-0.5995,7.1774,0.08,0,0.09
421,7999,-21.532,3.4684,4.1938,3.4684,4.1938,-21.532,0.08,0,0.09
422,8018,107.66,9.0084,9.8173,9.0084,9.8173,107.66,0.08,0,0.09
423,8037,78.951,4.5781,5.2913,4.5781,5.2913,78.951,0.08,0,0.09
424,8056,480.89,3.0096,3.667,3.0096,3.667,480.89,0.08,0,0.09
425,8075,122.02,-3.0855,-2.5567,-3.0855,-2.5567,122.02,0.08,0,0.09
426,8094,-64.597,-6.41,-5.8959,-6.41,-5.8959,-64.597,0.080000001,0,0.089999999
427,8113,265.56,-4.6353,-4.0563,-4.6353,-4.0563,265.56,0.08000001,0,0.08999999
428,8132,179.43,-4.6282,-3.9895,-4.6282,-3.9895,179.43,0.080000059,0,0.089999941
429,8151,93.306,4.7606,5.4956,4.7606,5.4956,93.306,0.080000239,0,0.089999761
430,8170,-150.73,4.643,5.4686,4.643,5.4686,-150.73,0.080000745,0,0.089999255
431,8189,-35.887,-2.2238,-1.5247,-2.2238,-1.5247,-35.887,0.080001943,0,0.089998057
432,8208,21.532,3.187,3.906,3.187,3.906,21.532,0.08000445,0,0.08999555
433,8227,7.1774,1.393,2.0195,1.393,2.0195,7.1774,0.080009224,0,0.089990776
434,8246,236.85,-1.3288,-0.7158,-1.3288,-0.7158,236.85,0.080017665,0,0.089982335
435,8265,-7.1774,-2.0227,-1.4335,-2.0227,-1.4335,-7.1774,0.080031715,0,0.089968285
436,8284,-64.597,4.9848,5.6653,4.9848,5.6653,-64.597,0.080053946,0,0.089946054
437,8303,150.73,-6.7672,-6.2519,-6.7672,-6.2519,150.73,0.080087612,0,0.089912388
438,8322,179.43,-0.5327,0.079,-0.5327,0.079,179.43,0.080136647,0,0.089863353
439,8341,222.5,-1.5325,-0.8443,-1.5325,-0.8443,222.5,0.080205574,0,0.089794426
440,8360,35.887,2.2444,2.9113,2.2444,2.9113,35.887,0.080299303,0,0.089700697
441,8379,351.69,2.4423,3.1214,2.4423,3.1214,351.69,0.08042279,0,0.08957721
442,8398,-35.887,4.447,5.1731,4.447,5.1731,-35.887,0.080580567,0,0.089419433
443,8417,-122.02,-3.7717,-3.0964,-3.7717,-3.0964,-122.02,0.080776178,0,0.089223822
444,8436,265.56,5.7976,6.5571,5.7976,6.5571,265.56,0.081011604,0,0.088988396
445,8455,21.532,5.2187,6.0919,5.2187,6.0919,21.532,0.081286786,0,0.088713214
446,8474,35.887,4.9925,5.7372,4.9925,5.7372,35.887,0.081599371,0,0.088400629
447,8493,193.79,4.26,5.006,4.26,5.006,193.79,0.081944772,0,0.088055228
448,8512,208.14,3.0842,3.8051,3.0842,3.8051,208.14,0.082316554,0,0.087683446
449,8531,64.597,4.8576,5.583,4.8576,5.583,64.597,0.082707078,0,0.087292922
450,8550,122.02,4.6757,5.4404,4.6757,5.4404,122.02,0.083108282,0,0.086891718
451,8569,308.63,1.9552,2.6453,1.9552,2.6453,308.63,0.083512422,0,0.086487578
452,8588,366.05,10.574,11.471,10.574,11.471,366.05,0.083912677,0,0.086087323
453,8607,236.85,10.241,11.117,10.241,11.117,236.85,0.08430351,0,0.08569649
454,8626,-222.5,-2.4847,-1.7908,-2.4847,-1.7908,-222.5,0.084680824,0,0.085319176
455,8645,-7.1774,1.6108,2.3144,1.6108,2.3144,-7.1774,0.085041912,0,0.084958088
456,8664,236.85,0.9529,1.5672,0.9529,1.5672,236.85,0.085385296,0,0.084614704
457,8683,-35.887,3.9966,4.7194,3.9966,4.7194,-35.887,0.085710494,0,0.084289506
458,8702,78.951,11.446,12.335,11.446,12.335,78.951,0.086017778,0,0.083982222
459,8721,150.73,10.722,11.559,10.722,11.559,150.73,0.086307949,0,0.083692051
460,8740,165.08,-2.2624,-1.7124,-2.2624,-1.7124,165.08,0.086583542,0,0.083416458
461,8759,-7.1774,-5.096,-4.5466,-5.096,-4.5466,-7.1774,0.086842893,0,0.083157107
462,8778,251.21,5.6376,6.4151,5.6376,6.4151,251.21,0.087089032,0,0.082910968
463,8797,466.53,3.5005,4.1681,3.5005,4.1681,466.53,0.087323369,0,0.082676631
464,8816,279.92,-0.214,0.4305,-0.214,0.4305,279.92,0.087547271,0,0.082452729
465,8835,394.76,-1.7297,-1.0891,-1.7297,-1.0891,394.76,0.087762036,0,0.082237964
466,8854,21.532,-5.1956,-4.5479,-5.1956,-4.5479,21.532,0.087968875,0,0.082031125
467,8873,294.27,2.6832,3.3521,2.6832,3.3521,294.27,0.088168914,0,0.081831086
468,8892,480.89,-6.4537,-5.8741,-6.4537,-5.8741,480.89,0.088363194,0,0.081636806
469,8911,107.66,8.6987,9.6092,8.6987,9.6092,107.66,0.088552674,0,0.081447326
470,8930,279.92,0.018,0.6991,0.018,0.6991,279.92,0.088738239,0,0.081261761
471,8949,208.14,3.5937,4.3583,3.5937,4.3583,208.14,0.088920704,0,0.081079296
472,8968,294.27,8.7494,9.5963,8.7494,9.5963,294.27,0.089100819,0,0.080899181
473,8987,193.79,-0.0623,0.5809,-0.0623,0.5809,193.79,0.089279272,0,0.080720728
474,9006,394.76,-0.194,0.4286,-0.194,0.4286,394.76,0.089456694,0,0.080543306
475,9025,-64.597,-0.5513,0.0835,-0.5513,0.0835,-64.597,0.089633654,0,0.080366346
476,9044,308.63,-0.4517,0.1677,-0.4517,0.1677,308.63,0.089810669,0,0.080189331
477,9063,179.43,-0.6618,-0.0398,-0.6618,-0.0398,179.43,0.089988204,0,0.080011796
478,9082,71.774,-0.5905,0.0084,-0.5905,0.0084,71.774,0.090159612,0,0.079840388
479,9101,-301.45,1.4316,2.0632,1.4316,2.0632,-301.45,0.09033935,0,0.07966065
480,9120,-143.55,3.2249,3.8854,3.2249,3.8854,-143.55,0.090520745,0,0.079479255
481,9139,14.355,-0.9317,-0.3142,-0.9317,-0.3142,14.355,0.090704119,0,0.079295881
482,9158,14.355,4.0049,4.6918,4.0049,4.6918,14.355,0.090889776,0,0.079110224
483,9177,-28.71,4.5035,5.2026,4.5035,5.2026,-28.71,0.091078004,0,0.078921996
484,9196,-186.61,5.5933,6.3258,5.5933,6.3258,-186.61,0.091269082,0,0.078730918
485,9215,14.355,2.9319,3.701,2.9319,3.701,14.355,0.091463289,0,0.078536711
486,9234,-244.03,3.8829,4.6166,3.8829,4.6166,-244.03,0.091660904,0,0.078339096
487,9253,-14.355,4.3667,5.1178,4.3667,5.1178,-14.355,0.091862217,0,0.078137783
488,9272,-157.9,8.8812,9.7267,8.8812,9.7267,-157.9,0.092067531,0,0.077932469
489,9291,-172.26,0.6014,1.2639,0.6014,1.2639,-172.26,0.092277168,0,0.077722832
490,9310,-43.064,3.5256,4.2472,3.5256,4.2472,-43.064,0.092491474,0,0.077508526
491,9329,215.32,-1.9122,-1.2112,-1.9122,-1.2112,215.32,0.092710827,0,0.077289173
492,9348,244.03,-3.3643,-2.7141,-3.3643,-2.7141,244.03,0.092935639,0,0.077064361
493,9367,200.97,11.999,12.875,11.999,12.875,200.97,0.093166359,0,0.076833641
494,9386,-172.26,-1.5922,-0.9008,-1.5922,-0.9008,-172.26,0.09340348,0,0.07659652
495,9405,574.19,2.247,2.9152,2.247,2.9152,574.19,0.09364754,0,0.07635246
496,9424,57.419,2.7411,3.4851,2.7411,3.4851,57.419,0.093899118,0,0.076100882
497,9443,258.39,-5.1384,-4.5408,-5.1384,-4.5408,258.39,0.094160593,0,0.075839407
498,9462,301.45,3.2153,3.9182,3.2153,3.9182,301.45,0.094429422,0,0.075570578
499,9481,100.48,-3.1934,-2.5008,-3.1934,-2.5008,100.48,0.094707711,0,0.075292289
500,9500,57.419,5.7546,6.6336,5.7546,6.6336,57.419,0.094996072,0,0.075003928
501,9519,-416.29,-1.7361,-1.1347,-1.7361,-1.1347,-416.29,0.095295023,0,0.074704977
502,9538,401.93,2.1313,2.7944,2.1313,2.7944,401.93,0.095604905,0,0.074395095
503,9557,-215.32,3.1195,3.8205,3.1195,3.8205,-215.32,0.09592577,0,0.07407423
504,9576,100.48,5.4918,6.3528,5.4918,6.3528,100.48,0.096257221,0,0.073742779
505,9595,301.45,5.3414,6.1009,5.3414,6.1009,301.45,0.09659822,0,0.07340178
506,9614,-114.84,-6.658,-6.1439,-6.658,-6.1439,-114.84,0.09694686,0,0.07305314
507,9633,-172.26,-0.3007,0.3868,-0.3007,0.3868,-172.26,0.097300135,0,0.072699865
508,9652,-114.84,2.2161,2.8786,2.2161,2.8786,-114.84,0.097653754,0,0.072346246
509,9671,-157.9,-4.3571,-3.6914,-4.3571,-3.6914,-157.9,0.098002071,0,0.071997929
510,9690,14.355,4.0294,4.7908,4.0294,4.7908,14.355,0.098338236,0,0.071661764
511,9709,301.45,0.5597,1.1977,0.5597,1.1977,301.45,0.09865463,0,0.07134537
512,9728,0,1.8858,2.5843,1.8858,2.5843,0,0.098943624,0,0.071056376
513,9747,-200.97,7.1534,7.8884,7.1534,7.8884,-200.97,0.099198564,0,0.070801436
514,9766,-157.9,-2.8599,-2.1609,-2.8599,-2.1609,-157.9,0.099414782,0,0.070585218
515,9785,129.19,-5.9422,-5.3652,-5.9422,-5.3652,129.19,0.099590339,0,0.070409661
516,9804,57.419,5.9904,6.8437,5.9904,6.8437,57.419,0.09972628,0,0.07027372
517,9823,-100.48,8.6685,9.4549,8.6685,9.4549,-100.48,0.099826302,0,0.070173698
518,9842,100.48,4.4277,5.1345,4.4277,5.1345,100.48,0.099895953,0,0.070104047
519,9861,143.55,2.8676,3.5982,2.8676,3.5982,143.55,0.09994164,0,0.07005836
520,9880,0,-5.3511,-4.6982,-5.3511,-4.6982,0,0.099969685,0,0.070030315
521,9899,-344.52,-4.0499,-3.3804,-4.0499,-3.3804,-344.52,0.099985644,0,0.070014356
522,9918,28.71,-8.272,-7.7651,-8.272,-7.7651,28.71,0.099993945,0,0.070006055
523,9937,-100.48,6.8803,7.6668,6.8803,7.6668,-100.48,0.099997807,0,0.070002193
524,9956,258.39,6.0713,6.8906,6.0713,6.8906,258.39,0.099999368,0,0.070000632
525,9975,229.68,2.9409,3.7704,2.9409,3.7704,229.68,0.099999953,0,0.070000047
526,9994,186.61,1.9064,2.5946,1.9064,2.5946,186.61,0.100000425,0,0.069999575
527,10013,28.71,-3.525,-2.8349,-3.525,-2.8349,28.71,0.100001571,0,0.069998429
528,10032,129.19,5.4166,6.1896,5.4166,6.1896,129.19,0.100004485,0,0.069995515
529,10051,229.68,9.9426,10.832,9.9426,10.832,229.68,0.100010932,0,0.069989068
530,10070,57.419,3.3913,4.0859,3.3913,4.0859,57.419,0.100023643,0,0.069976357
531,10089,430.64,3.6387,4.3063,3.6387,4.3063,430.64,0.100046495,0,0.069953505
532,10108,129.19,-1.5504,-0.9214,-1.5504,-0.9214,129.19,0.10008454,0,0.06991546
533,10127,200.97,3.9278,4.6822,3.9278,4.6822,200.97,0.100143776,0,0.069856224
534,10146,-86.129,3.6091,4.3179,3.6091,4.3179,-86.129,0.100230632,0,0.069769368
535,10165,143.55,5.6524,6.5783,5.6524,6.5783,143.55,0.100351148,0,0.069648852
536,10184,0,-8.1255,-7.6173,-8.1255,-7.6173,0,0.100509993,0,0.069490007
537,10203,272.74,10.585,11.519,10.585,11.519,272.74,0.100709539,0,0.069290461
538,10222,157.9,4.1958,4.945,4.1958,4.945,157.9,0.100949285,0,0.069050715
539,10241,445,5.9345,6.8495,5.9345,6.8495,445,0.101225802,0,0.068774198
540,10260,-28.71,5.4699,6.2699,5.4699,6.2699,-28.71,0.101533254,0,0.068466746
541,10279,100.48,1.1534,1.8267,1.1534,1.8267,100.48,0.101864301,0,0.068135699
542,10298,114.84,-5.2033,-4.5922,-5.2033,-4.5922,114.84,0.102211129,0,0.067788871
543,10317,143.55,5.8548,6.6214,5.8548,6.6214,143.55,0.102566347,0,0.067433653
544,10336,129.19,-4.6751,-3.976,-4.6751,-3.976,129.19,0.102923599,0,0.067076401
545,10355,129.19,-0.6676,-0.061,-0.6676,-0.061,129.19,0.103277851,0,0.066722149
546,10374,43.064,2.2052,2.9203,2.2052,2.9203,43.064,0.103625432,0,0.066374568
547,10393,100.48,3.444,4.1816,3.444,4.1816,100.48,0.10396389,0,0.06603611
548,10412,100.48,2.2714,2.928,2.2714,2.928,100.48,0.104291779,0,0.065708221
549,10431,-100.48,-4.0223,-3.4157,-4.0223,-3.4157,-100.48,0.104608419,0,0.065391581
550,10450,-14.355,4.3474,5.0529,4.3474,5.0529,-14.355,0.104913679,0,0.065086321
551,10469,57.419,7.8717,8.7225,7.8717,8.7225,57.419,0.105207802,0,0.064792198
552,10488,14.355,5.5059,6.4241,5.5059,6.4241,14.355,0.105491263,0,0.064508737
553,10507,-28.71,13.944,14.923,13.944,14.923,-28.71,0.10576467,0,0.06423533
554,10526,114.84,3.2628,3.9523,3.2628,3.9523,114.84,0.106030307,0,0.063969693
555,10545,-445,-5.93,-5.3864,-5.93,-5.3864,-445,0.106285347,0,0.063714653
556,10564,172.26,-3.9445,-3.248,-3.9445,-3.248,172.26,0.106532396,0,0.063467604
557,10583,114.84,-7.447,-6.9253,-7.447,-6.9253,114.84,0.10677209,0,0.06322791
558,10602,129.19,11.931,12.83,11.931,12.83,129.19,0.107005026,0,0.062994974
559,10621,-43.064,4.8801,5.77,4.8801,5.77,-43.064,0.107231756,0,0.062768244
560,10640,358.87,-5.1936,-4.492,-5.1936,-4.492,358.87,0.107452791,0,0.062547209
561,10659,301.45,-6.6985,-6.1619,-6.6985,-6.1619,301.45,0.107668601,0,0.062331399
562,10678,244.03,5.1178,6.036,5.1178,6.036,244.03,0.107879623,0,0.062120377
563,10697,-43.064,4.359,5.06,4.359,5.06,-43.064,0.108086261,0,0.061913739
564,10716,-129.19,8.2425,9.0546,8.2425,9.0546,-129.19,0.108288895,0,0.061711105
565,10735,258.39,0.0508,0.728,0.0508,0.728,258.39,0.108487882,0,0.061512118
566,10754,100.48,2.0805,2.7552,2.0805,2.7552,100.48,0.108683566,0,0.061316434
567,10773,445,-4.2658,-3.5648,-4.2658,-3.5648,445,0.108876278,0,0.061123722
568,10792,-57.419,0.8546,1.5357,0.8546,1.5357,-57.419,0.109066345,0,0.060933655
569,10811,57.419,-1.5029,-0.8783,-1.5029,-0.8783,57.419,0.10925409,0,0.06074591
570,10830,143.55,8.7128,9.6002,8.7128,9.6002,143.55,0.10943984,0,0.06056016
571,10849,157.9,4.2844,5.166,4.2844,5.166,157.9,0.109623932,0,0.060376068
572,10868,71.774,3.9028,4.7824,3.9028,4.7824,71.774,0.10980671,0,0.06019329
573,10887,129.19,-1.4811,-0.8526,-1.4811,-0.8526,129.19,0.109988537,0,0.060011463
574,10906,-129.19,1.8749,2.5547,1.8749,2.5547,-129.19,0.110162647,0,0.059837353
575,10925,-114.84,0.649,1.3101,0.649,1.3101,-114.84,0.110343743,0,0.059656257
576,10944,114.84,3.2994,4.0448,3.2994,4.0448,114.84,0.110525092,0,0.059474908
577,10963,86.129,1.5749,2.2547,1.5749,2.2547,86.129,0.110707154,0,0.059292846
578,10982,-315.81,0.1555,0.7967,0.1555,0.7967,-315.81,0.110890418,0,0.059109582
579,11001,143.55,5.6922,6.4164,5.6922,6.4164,143.55,0.111075402,0,0.058924598
580,11020,-57.419,-2.664,-2.0002,-2.664,-2.0002,-57.419,0.111262649,0,0.058737351
581,11039,229.68,1.6263,2.3048,1.6263,2.3048,229.68,0.111452723,0,0.058547277
582,11058,172.26,-0.2268,0.4189,-0.2268,0.4189,172.26,0.111646211,0,0.058353789
583,11077,344.52,-3.0553,-2.3793,-3.0553,-2.3793,344.52,0.111843718,0,0.058156282
584,11096,-129.19,3.5847,4.3127,3.5847,4.3127,-129.19,0.112045872,0,0.057954128
585,11115,-143.55,-5.1133,-4.4374,-5.1133,-4.4374,-143.55,0.112253324,0,0.057746676
586,11134,-71.774,4.5048,5.1981,4.5048,5.1981,-71.774,0.112466749,0,0.057533251
587,11153,157.9,0.2988,0.9895,0.2988,0.9895,157.9,0.112686858,0,0.057313142
588,11172,229.68,-4.8524,-4.3185,-4.8524,-4.3185,229.68,0.112914394,0,0.057085606
589,11191,-229.68,5.6396,6.3843,5.6396,6.3843,-229.68,0.113150137,0,0.056849863
590,11210,43.064,10.184,11.098,10.184,11.098,43.064,0.113394904,0,0.056605096
